obsID,birdID,date_time,latitude,longitude,speed,timelbl2,timelbl3,place,OB3,OB8,OB16,SA3,SA8
3817,166,7/21/2009 0:19,53.4756842,6.2221782,0.014142136,Night,Night,Mudflats_Territory,,,,no locomotion,body care
3818,166,7/21/2009 0:49,53.4754282,6.2230092,0.166132477,,,,,,,ter. locomotion,forage
3819,166,7/21/2009 1:19,53.4751933,6.2225952,0.12328828,,,,,,,no locomotion,sit
3820,166,7/21/2009 1:49,53.4762364,6.2230608,0.517783739,Night,Night,Mudflats_Territory,,,,no locomotion,body care
3821,166,7/21/2009 2:20,53.4759991,6.2220073,0.115758369,,,,,,,ter. locomotion,forage
3822,166,7/21/2009 2:50,53.4763672,6.2219929,0.459782557,Night,Night,Mudflats_Territory,,,,no locomotion,stand
3823,166,7/21/2009 3:21,53.4762389,6.2227332,0.16881943,,,,,,,ter. locomotion,forage
3824,166,7/21/2009 3:51,53.4759435,6.2219834,0.336154726,Night,Night,Mudflats_Territory,,,,ter. locomotion,forage
3825,166,7/21/2009 4:21,53.4758706,6.2230995,,,,,,,,ter. locomotion,forage
3826,166,7/21/2009 4:51,53.4760943,6.2223254,0.283901391,,,,,,,ter. locomotion,forage
3827,166,7/21/2009 5:22,53.476308,6.222076,0.182208672,Night,Twilight,Mudflats_Territory,,,,ter. locomotion,forage
3828,166,7/21/2009 5:52,53.4764495,6.2224864,0.168226038,Day,Twilight,Mudflats_Territory,,,,ter. locomotion,forage
3829,166,7/21/2009 6:22,53.4765067,6.2218523,0.127279221,Day,Twilight,Mudflats_Territory,,,,no locomotion,sit
3830,166,7/21/2009 6:52,53.4764705,6.2218734,0.096436508,Day,Day,Mudflats_Territory,,,,no locomotion,sit
3831,166,7/21/2009 7:22,53.476443,6.221897,0,,,,,,,no locomotion,sit
3832,166,7/21/2009 7:54,53.4767101,6.2310834,0.01,Day,Day,Roost,,,,no locomotion,body care
3833,166,7/21/2009 8:26,53.4766979,6.231112,0.139283883,Day,Day,Roost,,,,no locomotion,sit
3834,166,7/21/2009 8:59,53.4767488,6.2310024,0.195192213,Day,Day,Roost,,,,no locomotion,stand
3835,166,7/21/2009 9:30,53.4766579,6.2310702,0.20976177,Day,Day,Roost,,,,no locomotion,body care
3836,166,7/21/2009 10:01,53.4766687,6.2309944,0.037416574,Day,Day,Roost,,,,no locomotion,sit
3837,166,7/21/2009 10:32,53.4766664,6.2310272,0.106301458,,,,,,,no locomotion,sit
3838,166,7/21/2009 11:03,53.4755768,6.2228139,0.01,,,,,,,no locomotion,body care
3839,166,7/21/2009 11:33,53.4760749,6.2223047,0.177200451,,,,,,,no locomotion,sit
3840,166,7/21/2009 12:03,53.4763776,6.2224122,0.172916165,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
3841,166,7/21/2009 12:34,53.4760425,6.2224318,0.078740079,Day,Day,Mudflats_Territory,,,,no locomotion,body care
3842,166,7/21/2009 13:04,53.4692087,6.2192356,0.200249844,Day,Day,Mudflats,,,,ter. locomotion,forage
3843,166,7/21/2009 13:34,53.4688962,6.2181965,0.128452326,Day,Day,Mudflats,,,,ter. locomotion,forage
3844,166,7/21/2009 14:05,53.4681469,6.2204032,0.041231056,Day,Day,Mudflats,,,,no locomotion,sit
3845,166,7/21/2009 14:35,53.4660942,6.2199391,0.107238053,Day,Day,Mudflats,,,,no locomotion,stand
3846,166,7/21/2009 15:05,53.4756166,6.2232015,0.054772256,Day,Day,Mudflats_Territory,,,,no locomotion,sit
3847,166,7/21/2009 15:35,53.4758819,6.2228276,0.042426407,Day,Day,Mudflats_Territory,,,,no locomotion,sit
3848,166,7/21/2009 16:06,53.4762786,6.2221832,0,Day,Day,Mudflats_Territory,,,,no locomotion,sit
3849,166,7/21/2009 16:36,53.4760824,6.222575,0.247386338,,,,,,,no locomotion,body care
3850,166,7/21/2009 17:07,53.4759099,6.2230301,0.213541565,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
3851,166,7/21/2009 17:37,53.476108,6.2221722,0,Day,Day,Mudflats_Territory,,,,no locomotion,sit
3852,166,7/21/2009 18:07,53.4764728,6.2225861,0.446654229,Day,Day,Mudflats_Territory,,,,no locomotion,sit
3853,166,7/21/2009 18:38,53.4767302,6.2228564,0.01,Day,Day,Territory,,,,ter. locomotion,forage
3854,166,7/21/2009 19:08,53.4765201,6.2218789,0,Day,Day,Territory,,,,no locomotion,stand
3855,166,7/21/2009 19:38,53.4764562,6.2218752,0.014142136,Day,Day,Mudflats_Territory,,,,no locomotion,body care
3856,166,7/21/2009 20:09,53.4764832,6.2218928,0.06164414,,,,,,,no locomotion,body care
3857,166,7/21/2009 20:39,53.4764549,6.2218525,0.034641016,Day,Day,Mudflats_Territory,,,,no locomotion,stand
3858,166,7/21/2009 21:10,53.4764588,6.2218549,0.075498344,Day,Twilight,Mudflats_Territory,,,,no locomotion,stand
3859,166,7/21/2009 21:40,53.4764559,6.2218786,0.048989795,Day,Twilight,Mudflats_Territory,,,,no locomotion,stand
3860,166,7/21/2009 22:10,53.4764525,6.2219581,0.080622577,,,,,,,no locomotion,stand
3861,166,7/21/2009 22:40,53.4764619,6.2219641,0.037416574,,,,,,,no locomotion,stand
3862,166,7/21/2009 23:10,53.4765048,6.2218512,0.014142136,Night,Night,Mudflats_Territory,,,,no locomotion,stand
3863,166,7/21/2009 23:40,53.4765129,6.2218311,0.070710678,,,,,,,no locomotion,stand
3864,166,7/22/2009 0:11,53.476174,6.2223282,0.210475652,Night,Night,Mudflats_Territory,,,,no locomotion,sit
3865,166,7/22/2009 0:41,53.4758256,6.222711,0.18973666,,,,,,,ter. locomotion,forage
3866,166,7/22/2009 1:11,53.4756162,6.2227522,0.087749644,,,,,,,no locomotion,sit
3867,166,7/22/2009 1:42,53.4761926,6.2223625,0.014142136,Night,Night,Mudflats_Territory,,,,no locomotion,body care
3868,166,7/22/2009 2:12,53.4763002,6.2218623,0.250399681,Night,Night,Mudflats_Territory,,,,no locomotion,body care
3869,166,7/22/2009 2:43,53.4764249,6.2226764,0.483114893,,,,,,,ter. locomotion,forage
3870,166,7/22/2009 3:13,53.4762457,6.2221659,0.236854386,Night,Night,Mudflats_Territory,,,,ter. locomotion,forage
3871,166,7/22/2009 3:43,53.4762796,6.2222716,0.451884941,Night,Night,Mudflats_Territory,,,,ter. locomotion,forage
3872,166,7/22/2009 4:13,53.4755867,6.2222034,0.458148448,,,,,,,no locomotion,body care
3873,166,7/22/2009 4:44,53.4760486,6.2224233,0.096953597,Night,Twilight,Mudflats_Territory,,,,no locomotion,sit
3874,166,7/22/2009 5:14,53.4762573,6.2219706,0.09486833,,,,,,,ter. locomotion,forage
3875,166,7/22/2009 5:44,53.4757234,6.2223465,0.304138127,Day,Twilight,Mudflats_Territory,,,,ter. locomotion,forage
3876,166,7/22/2009 6:14,53.4763815,6.2228548,0.237697286,Day,Twilight,Mudflats_Territory,,,,ter. locomotion,forage
3877,166,7/22/2009 6:44,53.4764184,6.2218444,0.01,Day,Day,Mudflats_Territory,,,,no locomotion,body care
3878,166,7/22/2009 7:15,53.4763519,6.2218876,0.578791845,Day,Day,Mudflats_Territory,,,,no locomotion,sit
3879,166,7/22/2009 7:45,53.4763277,6.2219133,0.168226038,Day,Day,Mudflats_Territory,,,,no locomotion,sit
3880,166,7/22/2009 8:16,53.4764165,6.2219045,0.045825757,Day,Day,Mudflats_Territory,,,,no locomotion,body care
3881,166,7/22/2009 8:46,53.4764988,6.2218924,0.206397674,Day,Day,Mudflats_Territory,,,,no locomotion,sit
3882,166,7/22/2009 9:16,53.4764221,6.2218532,0,,,,,,,no locomotion,stand
3883,166,7/22/2009 9:47,53.4765772,6.2219494,0.024494897,,,,,,,no locomotion,sit
3884,166,7/22/2009 10:17,53.4765038,6.2218437,0.046904158,,,,,,,no locomotion,stand
3885,166,7/22/2009 10:47,53.4765047,6.2218832,0.037416574,Day,Day,Mudflats_Territory,,,,no locomotion,stand
3886,166,7/22/2009 11:18,53.4764914,6.2219414,0.014142136,,,,,,,no locomotion,sit
3887,166,7/22/2009 11:49,53.4764547,6.2218555,0,Day,Day,Mudflats_Territory,,,,no locomotion,sit
3888,166,7/22/2009 12:19,53.4763349,6.222466,0.389230009,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
3889,166,7/22/2009 12:49,53.4761091,6.2229025,0.494469413,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
3890,166,7/22/2009 13:51,53.4758924,6.2226187,0.733825592,Day,Day,Mudflats_Territory,,,,no locomotion,body care
3891,166,7/22/2009 14:21,53.475655,6.2222668,0.08660254,Day,Day,Mudflats_Territory,,,,no locomotion,sit
3892,166,7/22/2009 14:51,53.4764279,6.22206,0,Day,Day,Mudflats_Territory,,,,no locomotion,sit
3893,166,7/22/2009 15:21,53.4760252,6.2227539,0.017320508,Day,Day,Mudflats_Territory,,,,no locomotion,body care
3894,166,7/22/2009 15:51,53.4764527,6.2226674,0.173781472,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
3895,166,7/22/2009 16:21,53.4756237,6.2221986,0.275317998,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
3896,166,7/22/2009 16:52,53.4759225,6.222761,0.250399681,Day,Day,Mudflats_Territory,,,,no locomotion,body care
3897,166,7/22/2009 17:22,53.4759658,6.2227909,0.024494897,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
3898,166,7/22/2009 17:53,53.4762415,6.2220041,0.01,Day,Day,Mudflats_Territory,,,,no locomotion,sit
3899,166,7/22/2009 18:23,53.4766309,6.2227126,0.07,Day,Day,Territory,,,,ter. locomotion,forage
3900,166,7/22/2009 18:53,53.4765688,6.221798,0.045825757,,,,,,,no locomotion,sit
3901,166,7/22/2009 19:23,53.4764929,6.2217746,0.01,,,,,,,no locomotion,body care
3902,166,7/22/2009 19:53,53.4761937,6.2227279,0.070710678,Day,Day,Mudflats_Territory,,,,no locomotion,body care
3903,166,7/22/2009 20:24,53.4764128,6.2218679,0.02236068,Day,Day,Mudflats_Territory,,,,no locomotion,sit
3904,166,7/22/2009 20:54,53.4764094,6.2218512,0.096953597,Day,Twilight,Mudflats_Territory,,,,no locomotion,sit
3905,166,7/22/2009 21:24,53.4764007,6.2218588,,,,,,,,no locomotion,sit
3906,166,7/22/2009 21:54,53.4764172,6.2219406,0.111803399,,,,,,,no locomotion,stand
3907,166,7/22/2009 22:24,53.4764264,6.2219165,0.100498756,Night,Twilight,Mudflats_Territory,,,,no locomotion,stand
3908,166,7/22/2009 23:25,53.4764443,6.2219744,0.088317609,Night,Night,Mudflats_Territory,,,,no locomotion,stand
3909,166,7/22/2009 23:55,53.4757053,6.2232163,0.114891253,,,,,,,ter. locomotion,forage
3910,166,7/23/2009 0:26,53.4753808,6.2228308,0.067082039,Night,Night,Mudflats_Territory,,,,ter. locomotion,forage
3911,166,7/23/2009 0:56,53.4754676,6.2233207,0.01,Night,Night,Mudflats_Territory,,,,ter. locomotion,forage
3912,166,7/23/2009 1:27,53.4762451,6.2227862,0.325115364,Night,Night,Mudflats_Territory,,,,ter. locomotion,forage
3913,166,7/23/2009 1:57,53.4757,6.2221142,5.311016852,Night,Night,Mudflats_Territory,,,,ter. locomotion,forage
3914,166,7/23/2009 2:27,53.4761972,6.2224768,0.161554944,Night,Night,Mudflats_Territory,,,,ter. locomotion,forage
3915,166,7/23/2009 2:57,53.4766164,6.2226891,0,Night,Night,Territory,,,,no locomotion,sit
3916,166,7/23/2009 3:28,53.4762062,6.2221199,0.214709106,Night,Night,Mudflats_Territory,,,,ter. locomotion,forage
3917,166,7/23/2009 3:58,53.4754418,6.2232747,0.36152455,Night,Night,Mudflats_Territory,,,,fly,fly
3918,166,7/23/2009 4:28,53.4758454,6.2227026,0.321714159,,,,,,,ter. locomotion,forage
3919,166,7/23/2009 4:58,53.4762276,6.2221811,0.386522962,Night,Twilight,Mudflats_Territory,,,,ter. locomotion,forage
3920,166,7/23/2009 5:29,53.4760764,6.2222675,0.352562051,Night,Twilight,Mudflats_Territory,,,,ter. locomotion,forage
3921,166,7/23/2009 5:59,53.4755509,6.2227009,0.16881943,,,,,,,ter. locomotion,forage
3922,166,7/23/2009 6:29,53.4762154,6.2218313,0.162480768,Day,Twilight,Mudflats_Territory,,,,ter. locomotion,forage
3923,166,7/23/2009 6:59,53.4764512,6.2220925,0.726842486,Day,Day,Mudflats_Territory,,,,no locomotion,sit
3924,166,7/23/2009 7:29,53.4764224,6.2219999,0.791833316,Day,Day,Mudflats_Territory,,,,no locomotion,body care
3925,166,7/23/2009 8:00,53.4764123,6.2219354,0.160312195,Day,Day,Mudflats_Territory,,,,no locomotion,sit
3926,166,7/23/2009 8:31,53.4764962,6.2218865,0.045825757,Day,Day,Mudflats_Territory,,,,no locomotion,stand
3927,166,7/23/2009 9:03,53.476822,6.2310021,0.01,,,,,,,no locomotion,stand
3928,166,7/23/2009 9:35,53.4776515,6.2283573,0.01,Day,Day,Roost,,,,no locomotion,stand
3929,166,7/23/2009 10:07,53.4777695,6.2282509,0.048989795,,,,,,,no locomotion,sit
3930,166,7/23/2009 10:40,53.4777935,6.2281629,0,Day,Day,Roost,,,,no locomotion,stand
3931,166,7/23/2009 11:10,53.4776449,6.2282205,0.102469508,,,,,,,no locomotion,body care
3932,166,7/23/2009 11:40,53.476487,6.2218947,0.099498744,Day,Day,Mudflats_Territory,,,,no locomotion,stand
3933,166,7/23/2009 12:11,53.4764486,6.2218627,0.03,Day,Day,Mudflats_Territory,,,,no locomotion,body care
3934,166,7/23/2009 12:41,53.4762065,6.22263,0.151657509,Day,Day,Mudflats_Territory,,,,no locomotion,body care
3935,166,7/23/2009 13:11,53.476033,6.2225684,0.01,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
3936,166,7/23/2009 13:42,53.476443,6.2220197,0.165227116,Day,Day,Mudflats_Territory,,,,no locomotion,sit
3937,166,7/23/2009 14:13,53.476197,6.2220152,0.139283883,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
3938,166,7/23/2009 15:13,53.4756292,6.223228,0.367287353,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
3939,166,7/23/2009 15:43,53.4758611,6.2229343,0.473497624,,,,,,,ter. locomotion,forage
3940,166,7/23/2009 16:13,53.4758064,6.2218646,0.603158354,,,,,,,ter. locomotion,forage
3941,166,7/23/2009 16:43,53.4753573,6.2223242,0.372155881,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
3942,166,7/23/2009 17:14,53.4754726,6.2224659,0.014142136,,,,,,,no locomotion,body care
3943,166,7/23/2009 17:44,53.4757228,6.2217725,0.050990195,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
3944,166,7/23/2009 18:15,53.4754978,6.2221525,0.067082039,Day,Day,Mudflats_Territory,,,,no locomotion,stand
3945,166,7/23/2009 18:45,53.4755586,6.2222168,0.01,Day,Day,Mudflats_Territory,,,,no locomotion,body care
3946,166,7/23/2009 19:15,53.4756041,6.2225727,0.830963296,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
3947,166,7/23/2009 19:45,53.4759054,6.2227919,0.220454077,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
3948,166,7/23/2009 20:16,53.4762489,6.2226359,0.228691933,,,,,,,ter. locomotion,forage
3949,166,7/23/2009 20:46,53.4764215,6.2219435,0.014142136,Day,Twilight,Mudflats_Territory,,,,no locomotion,body care
3950,166,7/23/2009 21:16,53.4779846,6.2519133,12.133462,,,,,,,ter. locomotion,forage
3951,166,7/23/2009 21:46,53.4774536,6.2514325,0.237907545,Night,Twilight,Roost,,,,no locomotion,stand
3952,166,7/23/2009 22:17,53.4776746,6.251066,0.133790882,Night,Twilight,Roost,,,,no locomotion,stand
3953,166,7/23/2009 22:47,53.4776305,6.2510726,0.136014705,Night,Night,Roost,,,,no locomotion,sit
3954,166,7/23/2009 23:18,53.4777964,6.2508591,0.450111097,Night,Night,Roost,,,,no locomotion,sit
3955,166,7/23/2009 23:48,53.4777793,6.250863,0.014142136,,,,,,,no locomotion,stand
3956,166,7/24/2009 0:18,53.4777774,6.250858,0.221585198,Night,Night,Roost,,,,no locomotion,stand
3957,166,7/24/2009 0:48,53.4777907,6.2508313,0.139283883,,,,,,,no locomotion,stand
3958,166,7/24/2009 1:19,53.4778031,6.2508392,0.064031242,Night,Night,Roost,,,,no locomotion,stand
3959,166,7/24/2009 1:49,53.4777356,6.2508721,0.06,Night,Night,Roost,,,,no locomotion,stand
3960,166,7/24/2009 2:19,53.4761869,6.2224023,,,,,,,,ter. locomotion,forage
3961,166,7/24/2009 2:49,53.476159,6.2225986,0.197989899,Night,Night,Mudflats_Territory,,,,no locomotion,body care
3962,166,7/24/2009 3:20,53.4764195,6.2217769,0.115758369,,,,,,,no locomotion,sit
3963,166,7/24/2009 3:50,53.4759443,6.2228665,0.136014705,Night,Night,Mudflats_Territory,,,,ter. locomotion,forage
3964,166,7/24/2009 4:20,53.4763772,6.2223787,0.02236068,Night,Night,Mudflats_Territory,,,,ter. locomotion,forage
3965,166,7/24/2009 4:51,53.4759566,6.2218109,0.194164878,Night,Twilight,Mudflats_Territory,,,,no locomotion,body care
3966,166,7/24/2009 5:21,53.4755893,6.2224882,0.02236068,,,,,,,no locomotion,body care
3967,166,7/24/2009 5:51,53.4759514,6.2219904,0.440340777,Day,Twilight,Mudflats_Territory,,,,ter. locomotion,forage
3968,166,7/24/2009 6:21,53.4761079,6.2226517,0.024494897,Day,Twilight,Mudflats_Territory,,,,no locomotion,body care
3969,166,7/24/2009 6:51,53.4762455,6.2224814,0.194164878,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
3970,166,7/24/2009 7:22,53.4757923,6.2225446,0.205182845,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
3971,166,7/24/2009 7:52,53.476341,6.2221953,0.628887907,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
3972,166,7/24/2009 8:23,53.4764399,6.2219396,0.076811457,Day,Day,Mudflats_Territory,,,,no locomotion,sit
3973,166,7/24/2009 8:53,53.4764788,6.2219468,0.060827625,,,,,,,no locomotion,body care
3974,166,7/24/2009 9:23,53.4764655,6.2219362,0.036055513,,,,,,,no locomotion,body care
3975,166,7/24/2009 9:53,53.4778501,6.2287682,0.024494897,,,,,,,no locomotion,stand
3976,166,7/24/2009 10:25,53.4778519,6.2285721,0,,,,,,,no locomotion,stand
3977,166,7/24/2009 10:56,53.4778228,6.2285742,,,,,,,,no locomotion,stand
3978,166,7/24/2009 11:27,53.4778089,6.2284944,0,,,,,,,no locomotion,stand
3979,166,7/24/2009 11:58,53.4778002,6.2285554,0.179164729,,,,,,,no locomotion,stand
3980,166,7/24/2009 12:28,53.4764721,6.2219594,0.147986486,,,,,,,no locomotion,body care
3981,166,7/24/2009 12:58,53.4764857,6.2218996,0.119163753,,,,,,,no locomotion,stand
3982,166,7/24/2009 13:29,53.4766369,6.2227942,0.02,Day,Day,Territory,,,,no locomotion,body care
3983,166,7/24/2009 13:59,53.4759006,6.2224142,0.674759216,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
3984,166,7/24/2009 14:29,53.4754637,6.2224701,0.154272486,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
3985,166,7/24/2009 14:59,53.4763597,6.2222077,0.01,,,,,,,no locomotion,sit
3986,166,7/24/2009 15:29,53.4762243,6.2219526,0.350713558,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
3987,166,7/24/2009 16:00,53.4760265,6.2223781,0.02236068,,,,,,,no locomotion,stand
3988,166,7/24/2009 16:30,53.4761455,6.2230226,0.677126281,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
3989,166,7/24/2009 17:00,53.4758304,6.221863,0.169705627,,,,,,,ter. locomotion,forage
3990,166,7/24/2009 17:30,53.4761325,6.2221334,0.232163735,,,,,,,ter. locomotion,forage
3991,166,7/24/2009 18:01,53.47561,6.2221257,0.01,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
3992,166,7/24/2009 18:31,53.4756011,6.222768,0.350142828,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
3993,166,7/24/2009 19:01,53.475493,6.2223027,0.274772633,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
3994,166,7/24/2009 19:32,53.4761234,6.222545,0.16673332,,,,,,,ter. locomotion,forage
3995,166,7/24/2009 20:02,53.4751334,6.2228936,0.267207784,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
3996,166,7/24/2009 20:33,53.4763901,6.2219527,0.080622577,Day,Day,Mudflats_Territory,,,,no locomotion,sit
3997,166,7/24/2009 21:03,53.4764988,6.2218442,0.12083046,Day,Twilight,Mudflats_Territory,,,,no locomotion,stand
3998,166,7/24/2009 21:33,53.4765052,6.2439867,0.086023253,Day,Twilight,Roost,,,,no locomotion,body care
3999,166,7/24/2009 22:03,53.4764901,6.243966,0.024494897,Night,Twilight,Roost,,,,no locomotion,stand
4000,166,7/24/2009 22:34,53.4765417,6.2438369,0.235796522,,,,,,,no locomotion,stand
4001,166,7/24/2009 23:04,53.476629,6.2438114,0.01,Night,Night,Roost,,,,no locomotion,stand
4002,166,7/24/2009 23:34,53.4767027,6.2436857,0.042426407,Night,Night,Roost,,,,no locomotion,stand
4003,166,7/25/2009 0:05,53.4767509,6.2438807,0.107703296,Night,Night,Roost,,,,no locomotion,stand
4004,166,7/25/2009 0:35,53.4767408,6.2438818,0.164316767,Night,Night,Roost,,,,no locomotion,stand
4005,166,7/25/2009 1:06,53.4767488,6.2438496,0.254558441,Night,Night,Roost,,,,no locomotion,stand
4006,166,7/25/2009 1:36,53.4767195,6.2439047,0,Night,Night,Roost,,,,no locomotion,body care
4007,166,7/25/2009 2:07,53.4767226,6.2438737,0.164924225,Night,Night,Roost,,,,no locomotion,body care
4008,166,7/25/2009 2:37,53.4759667,6.2219441,0.116619038,,,,,,,ter. locomotion,forage
4009,166,7/25/2009 3:07,53.4765133,6.2217107,0.274408455,Night,Night,Territory,,,,ter. locomotion,forage
4010,166,7/25/2009 3:38,53.4755359,6.2224907,0.114455231,Night,Night,Mudflats_Territory,,,,ter. locomotion,forage
4011,166,7/25/2009 4:08,53.4764147,6.2221184,0,Night,Night,Mudflats_Territory,,,,ter. locomotion,forage
4012,166,7/25/2009 4:38,53.4758258,6.2222986,0.145945195,Night,Night,Mudflats_Territory,,,,no locomotion,body care
4013,166,7/25/2009 5:08,53.4760405,6.2221585,0.305614136,Night,Twilight,Mudflats_Territory,,,,ter. locomotion,forage
4014,166,7/25/2009 5:38,53.4757873,6.22284,0.220227155,,,,,,,ter. locomotion,forage
4015,166,7/25/2009 6:09,53.4760812,6.2228907,0.180277564,Day,Twilight,Mudflats_Territory,,,,ter. locomotion,forage
4016,166,7/25/2009 6:39,53.4754782,6.2227488,0,Day,Twilight,Mudflats_Territory,,,,no locomotion,body care
4017,166,7/25/2009 7:10,53.4761205,6.2219128,0.208326667,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
4018,166,7/25/2009 7:40,53.4756012,6.2230651,0.298831056,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
4019,166,7/25/2009 8:10,53.4767815,6.2220315,0.057445626,Day,Day,Territory,,,,fly,fly
4020,166,7/25/2009 8:41,53.4764671,6.2219016,0.02236068,Day,Day,Mudflats_Territory,,,,no locomotion,stand
4021,166,7/25/2009 9:11,53.4764673,6.2218825,0.119163753,Day,Day,Mudflats_Territory,,,,no locomotion,stand
4022,166,7/25/2009 9:41,53.4767784,6.2219353,0.041231056,Day,Day,Territory,,,,no locomotion,body care
4023,166,7/25/2009 10:11,53.4767509,6.222035,0.014142136,,,,,,,no locomotion,body care
4024,166,7/25/2009 10:42,53.4767984,6.2220564,0.024494897,Day,Day,Territory,,,,no locomotion,sit
4025,166,7/25/2009 11:12,53.4768626,6.2218704,0.127279221,Day,Day,Territory,,,,ter. locomotion,forage
4026,166,7/25/2009 11:42,53.4768014,6.2220844,0.087749644,Day,Day,Territory,,,,no locomotion,stand
4027,166,7/25/2009 12:13,53.4767564,6.2220823,0,Day,Day,Territory,,,,no locomotion,sit
4028,166,7/25/2009 12:43,53.4767723,6.2220255,0,Day,Day,Territory,,,,no locomotion,sit
4029,166,7/25/2009 13:13,53.4765436,6.2218336,0.01,Day,Day,Territory,,,,no locomotion,body care
4030,166,7/25/2009 13:43,53.4765096,6.2218734,0.03,,,,,,,no locomotion,stand
4031,166,7/25/2009 14:13,53.4765093,6.2225218,0.371348893,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
4032,166,7/25/2009 14:44,53.4757744,6.2226349,0.080622577,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
4033,166,7/25/2009 15:14,53.476137,6.2224559,0.131529464,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
4034,166,7/25/2009 15:44,53.4760573,6.2224095,0.024494897,Day,Day,Mudflats_Territory,,,,no locomotion,body care
4035,166,7/25/2009 16:14,53.4714084,6.2233075,0.041231056,Day,Day,Mudflats,,,,ter. locomotion,forage
4036,166,7/25/2009 16:44,53.4763785,6.2222096,0.08660254,,,,,,,no locomotion,body care
4037,166,7/25/2009 17:15,53.4760706,6.2218543,0.449666543,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
4038,166,7/25/2009 17:45,53.4758013,6.2217904,0.264764046,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
4039,166,7/25/2009 18:16,53.4754871,6.2222034,0.065574385,Day,Day,Mudflats_Territory,,,,no locomotion,stand
4040,166,7/25/2009 18:46,53.4753308,6.222323,0.444072066,Day,Day,Mudflats_Territory,,,,no locomotion,sit
4041,166,7/25/2009 19:16,53.4753447,6.222499,0.145945195,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
4042,166,7/25/2009 19:46,53.475957,6.2221986,0.57210139,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
4043,166,7/25/2009 20:16,53.4760117,6.2227873,0.311608729,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
4044,166,7/25/2009 20:46,53.4759409,6.2220829,0.064031242,,,,,,,ter. locomotion,forage
4045,166,7/25/2009 21:17,53.4763291,6.2500558,0.088317609,Day,Twilight,Roost,,,,no locomotion,stand
4046,166,7/25/2009 21:47,53.4768265,6.2458185,0.02236068,,,,,,,ter. locomotion,forage
4047,166,7/25/2009 22:17,53.4768399,6.2457682,0,Night,Twilight,Roost,,,,no locomotion,stand
4048,166,7/25/2009 22:48,53.4768841,6.24563,0.082462113,Night,Night,Roost,,,,no locomotion,stand
4049,166,7/25/2009 23:18,53.4768986,6.2456326,0.140712473,,,,,,,no locomotion,stand
4050,166,7/25/2009 23:48,53.4768901,6.2456083,0.078102497,Night,Night,Roost,,,,no locomotion,stand
4051,166,7/26/2009 0:18,53.4770132,6.2455303,0.190262976,Night,Night,Roost,,,,no locomotion,stand
4052,166,7/26/2009 0:48,53.4770136,6.2454733,0.01,Night,Night,Roost,,,,no locomotion,body care
4053,166,7/26/2009 1:19,53.4769817,6.2455059,0.115758369,Night,Night,Roost,,,,no locomotion,stand
4054,166,7/26/2009 1:49,53.4769816,6.2455166,0.127279221,Night,Night,Roost,,,,no locomotion,stand
4055,166,7/26/2009 2:19,53.4750067,6.2218402,0.064031242,Night,Night,Mudflats_Territory,,,,no locomotion,stand
4056,166,7/26/2009 2:50,53.4740135,6.2222458,0.064031242,,,,,,,ter. locomotion,forage
4057,166,7/26/2009 3:20,53.4760521,6.2218513,0.232808935,Night,Night,Mudflats_Territory,,,,ter. locomotion,forage
4058,166,7/26/2009 3:50,53.4758203,6.2228163,0.042426407,Night,Night,Mudflats_Territory,,,,ter. locomotion,forage
4059,166,7/26/2009 4:20,53.4763841,6.2218389,0.064031242,,,,,,,no locomotion,sit
